tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59313.42320600012,1559423201115015006,2,1559423201115,19.6046,1,1559,1.71573,19.4543,19.555,0.245876,0.3378,263.9903148,66.1021359,0.881429,t17_f5_c3,,19.7641,0.5237,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59313.4852661998,1559485261115015001,1,1559485261115,20.1946,1,1559,1.12505,19.9873,20.547,0.230045,0.4227,263.9899298,66.1022351,0.815714,t17_f5_c3,,20.5752,0.5521,,False,True,True,correction_0.0.1,0.0,18.763124,0.058079217,0.0744976,ZTF21aagyvrm
ztf,59315.30241899984,1561302411115015003,1,1561302411115,20.483847,1,1561,1.4096637,20.053202,20.0246,0.16417098,0.2443,263.9900211,66.1021311,0.9128571,t17_f5_c3,0.9999898,19.9815,0.2982,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59315.44872689992,1561448721115015007,2,1561448721115,20.057,1,1561,1.6286395,19.349098,19.2593,0.18538646,0.2091,263.990218,66.102116,0.9071429,t17_f5_c3,0.99798936,19.3933,0.3009,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59317.449780100025,1563449781115015006,2,1563449781115,20.681974,1,1563,1.5327086,19.247501,19.3166,0.07543611,0.1139,263.9901445,66.1021155,0.96428573,t17_f5_c3,0.9999993,19.3151,0.1426,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59317.469444400165,1563469441115015004,1,1563469441115,20.780575,1,1563,1.5037837,20.013975,20.023,0.15183447,0.1772,263.9901055,66.1021367,0.9242857,t17_f5_c3,0.9999908,19.9862,0.2156,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59320.37532409979,1566375321115015004,1,1566375321115,20.539444,1,1566,1.455964,19.98875,19.8846,0.15665348,0.2017,263.9901277,66.1021851,0.91571426,t17_f5_c3,0.99939454,19.8664,0.2515,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59320.46973379981,1566469731115015005,2,1566469731115,20.421543,1,1566,1.4783838,19.312122,19.5026,0.10424563,0.1893,263.9901592,66.1021567,0.9557143,t17_f5_c3,0.9999094,19.5532,0.2514,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59322.25790510001,1568257901115015004,2,1568257901115,20.200367,1,1568,1.5826396,19.216858,19.2982,0.116753794,0.1855,263.9901937,66.1021222,0.9671429,t17_f5_c3,0.9988617,19.2843,0.2332,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59322.42971060006,1568429711115015004,1,1568429711115,20.237669,1,1568,1.6484184,20.226606,20.1495,0.21648304,0.2636,263.9902349,66.1021495,0.64428574,t17_f5_c3,0.9990099,20.2876,0.3804,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59324.25954859983,1570259541115015001,2,1570259541115,20.04471,1,1570,1.614837,19.437195,19.1853,0.1496855,0.1805,263.990187,66.1021001,0.95714283,t17_f5_c3,0.9996332,19.1365,0.2201,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59324.25954859983,1570259541115035001,2,1570259541115,20.0447,1,1570,1.61484,19.4372,19.1853,0.149685,0.1805,263.990187,66.1021001,0.957143,t17_f5_c3,,19.1365,0.2201,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59324.25954859983,1570259541115065001,2,1570259541115,20.0447,1,1570,1.61484,19.4372,19.1853,0.149685,0.1805,263.990187,66.1021001,0.957143,t17_f5_c3,,19.1365,0.2201,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59324.38943290012,1570389431115015002,1,1570389431115,20.607355,1,1570,1.6154894,20.216984,20.1918,0.17899896,0.2419,263.9901964,66.1021441,0.92285717,t17_f5_c3,0.99999285,20.5303,0.4185,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59328.28717589984,1574287171115015004,2,1574287171115,19.789305,1,1574,1.5679207,19.2761,19.4695,0.14225192,0.3143,263.9901928,66.1021318,0.95857143,t17_f5_c3,0.99992406,19.2499,0.3291,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59328.34320600005,1574343201115015003,1,1574343201115,19.5929,1,1574,1.7022,20.0211,20.1858,0.283697,0.623,263.9903461,66.102232,0.79,t17_f5_c3,,19.4507,0.4066,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59334.2467939998,1580246791115015002,1,1580246791115,20.2105,1,1580,1.28666,20.3334,19.9301,0.238494,0.2762,263.9899958,66.1021828,0.767143,t17_f5_c3,,19.902,0.3433,,False,True,True,correction_0.0.1,0.0,18.863607,0.034276884,0.061597053,ZTF21aagyvrm
ztf,59336.447777799796,1582447771115015005,1,1582447771115,20.024763,1,1582,1.4502504,19.94824,20.0189,0.187877,0.2938,263.9901612,66.1022269,0.81,t17_f5_c3,0.9994913,20.1147,0.4095,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59336.447777799796,1582447771115025005,1,1582447771115,20.0248,1,1582,1.45025,19.9482,20.0189,0.187877,0.2938,263.9901612,66.1022269,0.81,t17_f5_c3,,20.1147,0.4095,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59336.447777799796,1582447771115035005,1,1582447771115,20.0248,1,1582,1.45025,19.9482,20.0189,0.187877,0.2938,263.9901612,66.1022269,0.81,t17_f5_c3,,20.1147,0.4095,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59336.47057869984,1582470571115015005,2,1582470571115,20.383755,1,1582,1.5346199,19.368128,19.7708,0.13232093,0.2349,263.9902054,66.1021648,0.9042857,t17_f5_c3,0.9998732,19.7086,0.2818,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59336.47057869984,1582470571115025005,2,1582470571115,20.3838,1,1582,1.53462,19.3681,19.7708,0.132321,0.2349,263.9902054,66.1021648,0.904286,t17_f5_c3,,19.7086,0.2818,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59336.47057869984,1582470571115035005,2,1582470571115,20.3838,1,1582,1.53462,19.3681,19.7708,0.132321,0.2349,263.9902054,66.1021648,0.904286,t17_f5_c3,,19.7086,0.2818,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59339.4157292,1585415721115015005,1,1585415721115,20.781855,1,1585,1.4155042,19.989185,20.0533,0.14882874,0.2003,263.9900753,66.1021663,0.87714285,t17_f5_c3,0.99955845,20.1627,0.2796,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59339.44913189998,1585449131115015006,2,1585449131115,20.657059,1,1585,1.497305,19.372046,19.343,0.101131536,0.1324,263.9901062,66.1021114,0.95,t17_f5_c3,0.99995273,19.7019,0.2316,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59341.346597199794,1587346591115015004,1,1587346591115,20.622234,1,1587,1.4924992,20.242573,20.3967,0.21453303,0.2685,263.9900459,66.1021046,0.8528572,t17_f5_c3,0.9986651,20.4594,0.3599,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59341.43304400006,1587433041115015005,2,1587433041115,20.442768,1,1587,1.6129253,19.3269,19.327,0.10931292,0.1281,263.9901734,66.1020928,0.95,t17_f5_c3,0.9999552,19.2423,0.1494,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59343.34375,1589343751115015011,2,1589343751115,20.523262,1,1589,1.5270624,19.345755,19.594,0.13788354,0.1823,263.9901931,66.1021575,0.93142855,t17_f5_c3,0.998078,19.6536,0.2437,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59345.4072106001,1591407211115015006,1,1591407211115,20.766712,1,1591,1.5380862,20.281185,20.3502,0.19870198,0.2546,263.9901587,66.1021616,0.60714287,t17_f5_c3,0.99834645,20.4396,0.3493,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59345.451898099855,1591451891115015003,2,1591451891115,20.445793,1,1591,1.5594928,19.35152,19.4431,0.10429999,0.1498,263.9901527,66.1021075,0.95428574,t17_f5_c3,0.9999999,19.2991,0.1656,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59349.3285416998,1595328541115015011,2,1595328541115,20.680586,1,1595,1.5481437,19.399183,19.3654,0.107798815,0.1286,263.9901471,66.1021105,0.9628571,t17_f5_c3,0.9999901,19.5539,0.192,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59349.39393519983,1595393931115015008,1,1595393931115,20.891418,1,1595,1.5617162,20.227133,20.5887,0.17803918,0.2733,263.9902122,66.1021906,0.76714283,t17_f5_c3,0.99999267,20.6008,0.3479,848120111.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59354.43346060021,1600433461115015015,2,1600433461115,19.9846,1,1600,1.21387,19.475,19.2697,0.211609,0.1209,263.9898223,66.1020962,0.342857,t17_f5_c3,,19.2202,0.1457,,False,True,True,correction_0.0.1,0.0,18.354006,0.054396458,0.07535917,ZTF21aagyvrm
ztf,59368.40326389996,1614403261115015009,2,1614403261115,20.685976,1,1614,1.5296978,19.931795,19.962,0.13734084,0.2204,263.9901427,66.1021175,0.93142855,t17_f5_c3,0.99992365,20.0305,0.2962,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59370.36035879981,1616360351115015007,2,1616360351115,20.514742,1,1616,1.4551896,20.017504,19.8428,0.1412492,0.2142,263.9901197,66.1021424,0.94857144,t17_f5_c3,0.99997807,19.8264,0.2672,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59370.38695599977,1616386951115015004,1,1616386951115,20.7238,1,1616,1.65096,20.9491,20.6703,0.327513,0.3587,263.9901229,66.1020739,0.698571,t17_f5_c3,,20.1917,0.2933,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
ztf,59377.387847200036,1623387841115015006,2,1623387841115,20.670012,1,1623,1.5416365,20.531107,20.3147,0.19855432,0.317,263.990087,66.1020784,0.75857145,t17_f5_c3,0.9959538,20.5667,0.5064,848120211.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aagyvrm
