tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58735.375231499784,981375234815010016,2,981375234815,20.3695,-1,981,3.53645,19.5225,18.9857,0.175468,0.1521,326.8722481,51.0298168,0.241429,19.1407,0.204,False,False,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58736.22537040012,982225374815010011,2,982225374815,20.8413,-1,982,3.72133,19.8174,19.1516,0.199236,0.1049,326.8722202,51.029696,0.211429,19.3358,0.1474,False,False,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58739.36443290021,985364432915010002,2,985364432915,19.845,-1,985,0.050761,18.0632,18.1161,0.068458,0.098,326.8719796,51.0297331,0.895714,17.9933,0.1084,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.86768,0.11674962,0.14362046,ZTF18aazfjki
ztf,58739.36853010021,985368531715010001,2,985368531715,19.6062,-1,985,0.103034,18.3034,18.4383,0.086823,0.1494,326.8719617,51.0297248,0.772857,18.5054,0.1986,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.917435,0.11612908,0.15284404,ZTF18aazfjki
ztf,58739.368981500156,985368981715010003,2,985368981715,19.6068,-1,985,0.39199,18.2999,18.1435,0.100092,0.1136,326.8721022,51.0296863,0.782857,18.0978,0.136,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.923624,0.1470306,0.17778236,ZTF18aazfjki
ztf,58739.36945600016,985369452915010002,2,985369452915,19.4883,-1,985,0.043797,18.0599,18.1945,0.102313,0.1241,326.8719619,51.0297533,0.68,18.2475,0.1636,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.874636,0.19966213,0.21668306,ZTF18aazfjki
ztf,58741.36138889985,987361382915010002,2,987361382915,19.5547,-1,987,0.079139,18.0966,18.0817,0.07901,0.112,326.8719791,51.0297678,0.882857,18.0725,0.1392,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.800781,0.12905622,0.15113138,ZTF18aazfjki
ztf,58741.361851899885,987361852915010002,2,987361852915,19.6669,-1,987,0.044496,18.0673,18.0976,0.085762,0.1073,326.871991,51.0297538,0.884286,18.2265,0.1509,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.859127,0.15728791,0.17783836,ZTF18aazfjki
ztf,58745.41356479982,991413562915010004,2,991413562915,19.5342,-1,991,0.120943,18.195,18.2795,0.087142,0.1146,326.87201,51.0297719,0.798571,18.3864,0.1579,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.634281,0.111824214,0.13059917,ZTF18aazfjki
ztf,58745.41401620023,991414012915010003,2,991414012915,19.7899,-1,991,0.14821,18.1907,18.3676,0.080215,0.1183,326.8720363,51.0297347,0.862857,18.3093,0.1388,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.640757,0.1006772,0.12141665,ZTF18aazfjki
ztf,58748.21707180003,994217076115015016,2,994217076115,20.0471,1,994,4.10689,19.1488,19.4833,0.126338,0.2817,326.8720151,51.029769,0.517143,19.6487,0.3916,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58748.40596059989,994405962915010003,2,994405962915,19.6974,-1,994,0.096209,18.3196,18.3244,0.096918,0.1128,326.8720124,51.029755,0.885714,18.2893,0.1358,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.47081,0.09509016,0.11140094,ZTF18aazfjki
ztf,58748.40641199984,994406412915010003,2,994406412915,19.677,-1,994,0.158948,18.2697,18.3572,0.073054,0.1177,326.8720349,51.0297675,0.844286,18.6288,0.1872,False,True,True,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,18.53115,0.0698193,0.092944786,ZTF18aazfjki
ztf,58754.21436339989,1000214364815015007,2,1000214364815,20.3562,1,1000,4.25367,19.3116,19.7397,0.18744,0.2898,326.8719326,51.0297876,0.451429,19.4334,0.2539,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58754.224062500056,1000224064815015015,2,1000224064815,20.5305,1,1000,4.63184,19.5379,19.6322,0.174397,0.2497,326.8717943,51.0296932,0.358571,19.2858,0.2074,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58754.22592590004,1000225926115015015,2,1000225926115,20.3605,1,1000,4.28858,19.0061,19.6066,0.140382,0.2567,326.8719394,51.0297448,0.507143,19.5848,0.2936,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58758.169305600226,1004169304815015007,2,1004169304815,20.5113,1,1004,4.0339,19.0508,19.9396,0.144242,0.3417,326.8720248,51.0298083,0.351429,20.0048,0.4148,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58758.17178239999,1004171786115015010,2,1004171786115,19.85692,1,1004,4.4939485,18.649107,18.6686,0.1402658,0.1329,326.8718593,51.0297123,0.5442857,18.63,0.1562,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,0.9113511,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58758.219467599876,1004219464815015007,2,1004219464815,20.56981,1,1004,4.279508,19.010065,19.2918,0.16787413,0.1849,326.8719236,51.0297703,0.50857145,19.5559,0.268,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.567047,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58758.22133099986,1004221336115015017,2,1004221336115,20.202393,1,1004,4.3287983,18.71896,19.3553,0.11454635,0.2214,326.8719267,51.029734,0.5814286,19.076,0.2032,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.90442264,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58758.22915509995,1004229154815015013,2,1004229154815,20.530655,1,1004,4.28663,19.011015,19.7414,0.16339248,0.2812,326.8719258,51.0297569,0.28,19.3228,0.2195,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.01834697,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58759.20453700004,1005204534815015033,2,1005204534815,20.5094,1,1005,4.25546,18.9838,19.8001,0.129585,0.2991,326.8719376,51.0297614,0.475714,19.684,0.3075,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58759.21871529985,1005218714815015030,2,1005218714815,20.4961,1,1005,4.215152,18.72234,19.185,0.09488051,0.1706,326.871949,51.0297782,0.56714284,19.3295,0.2229,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.60907507,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58759.228414400015,1005228414815015021,2,1005228414815,20.52461,1,1005,4.2532964,18.838024,19.2415,0.08709725,0.178,326.8719448,51.0297475,0.67285717,19.5142,0.2612,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.02607766,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.164236099925,1006164236115015013,2,1006164236115,20.45825,1,1006,4.133318,18.438906,18.9224,0.08696116,0.1367,326.8720067,51.0297564,0.61,18.8379,0.1461,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,0.00718841,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.21555559989,1006215554815015017,2,1006215554815,20.477375,1,1006,4.3972945,18.818462,19.1176,0.11710347,0.1616,326.8718786,51.0297471,0.38857144,19.3348,0.2266,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.6604997,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.21741899988,1006217416115015011,2,1006217416115,20.313826,1,1006,4.114141,18.480803,18.8737,0.118172415,0.1364,326.8720171,51.0297557,0.54571426,18.8374,0.1548,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.2728384,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.225266200025,1006225264815015020,2,1006225264815,20.46796,1,1006,4.304698,18.78414,18.9842,0.09320523,0.1435,326.8719197,51.0297525,0.7614286,19.0648,0.1778,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.23478118,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.22712960001,1006227126115015012,2,1006227126115,20.40481,1,1006,4.2475743,18.534248,19.0931,0.12603745,0.1631,326.8719669,51.0297256,0.60571426,18.9392,0.1642,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.85665154,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58760.311747699976,1006311742915010008,2,1006311742915,19.9999,-1,1006,0.035683,19.2322,19.4221,0.167808,0.2497,326.8719788,51.0297378,0.707143,19.5957,0.3565,False,True,True,bulk_1.0.0,0.0,1.008216034815015e+18,,,t17_f5_c3,17.924814,0.03607715,0.0503336,ZTF18aazfjki
ztf,58760.31219909992,1006312192915010006,2,1006312192915,20.0011,-1,1006,0.11693,19.0089,18.9776,0.154982,0.1669,326.8720236,51.029756,0.624286,19.0472,0.2161,False,True,True,bulk_1.0.0,0.0,1.008216034815015e+18,,,t17_f5_c3,18.001846,0.048352405,0.061299957,ZTF18aazfjki
ztf,58761.16072920011,1007160724815015014,2,1007160724815,20.20946,1,1007,4.196125,18.69835,19.198,0.10405113,0.1976,326.8719744,51.0297433,0.69,19.2552,0.246,False,False,False,bulk_1.0.0,0.0,1.022200426115015e+18,0.4016681,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58761.21635420015,1007216356115015010,2,1007216356115,20.105389,1,1007,4.2855563,18.384274,18.7474,0.11498526,0.1365,326.8719438,51.0297408,0.69,18.5785,0.1396,False,False,False,bulk_1.0.0,0.0,1.008216034815015e+18,0.7339906,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58761.22418980021,1007224184815015007,2,1007224184815,20.214201,1,1007,4.399987,18.891178,19.3597,0.13510105,0.2278,326.8718865,51.0297272,0.41714287,19.0333,0.1995,False,False,False,bulk_1.0.0,0.0,1.008216034815015e+18,0.00862271,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58761.2260532002,1007226056115015017,2,1007226056115,20.287363,1,1007,4.165708,18.331177,18.5823,0.08539372,0.1088,326.8719885,51.0297585,0.68714285,18.5869,0.1284,False,False,False,bulk_1.0.0,0.0,1.008216034815015e+18,0.09493098,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58762.16046300018,1008160464815015006,2,1008160464815,20.288805,1,1008,4.1915064,18.622746,18.9425,0.10470753,0.151,326.8719677,51.0297606,0.81714284,18.8949,0.1693,False,False,False,bulk_1.0.0,0.0,1.022200426115015e+18,0.1055325,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58762.216030099895,1008216034815015014,2,1008216034815,20.34245,1,1008,4.281523,18.647532,18.7385,0.11257517,0.1223,326.8719293,51.0297474,0.62857145,18.7564,0.1451,False,False,False,bulk_1.0.0,0.0,1.009225084815015e+18,0.27276313,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58762.21789349988,1008217896115015010,2,1008217896115,20.180803,1,1008,4.1355367,18.329706,18.7918,0.092434004,0.1375,326.8720043,51.0297634,0.6042857,18.6177,0.139,False,False,False,bulk_1.0.0,0.0,1.009225084815015e+18,0.06695107,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58762.22760420013,1008227606115015015,2,1008227606115,20.226837,1,1008,4.2020483,18.271791,18.807,0.107191056,0.1372,326.8719817,51.0297452,0.54285717,18.7372,0.1521,False,False,False,bulk_1.0.0,0.0,1.009225084815015e+18,0.5118051,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58763.16173609998,1009161734815015018,2,1009161734815,20.265661,1,1009,4.224269,18.435646,18.9041,0.103763096,0.1496,326.8719592,51.0297537,0.5971429,18.9556,0.1843,False,False,False,bulk_1.0.0,0.0,1.022200426115015e+18,0.6992017,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58763.164212999865,1009164216115015015,2,1009164216115,20.216904,1,1009,4.288109,18.303236,18.6188,0.11270035,0.1173,326.8719405,51.0297474,0.5885714,18.6462,0.1424,False,False,False,bulk_1.0.0,0.0,1.022200426115015e+18,0.06725475,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58763.21748840017,1009217486115015008,2,1009217486115,20.11111,1,1009,4.1708765,18.306416,18.6874,0.106864996,0.1308,326.8720012,51.0297251,0.70857143,18.8449,0.1807,False,False,False,bulk_1.0.0,0.0,1.009225084815015e+18,0.7080338,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58763.22508100001,1009225084815015009,2,1009225084815,20.13265,1,1009,4.1661763,18.643635,19.1028,0.1065837,0.1889,326.8719762,51.0297712,0.55142856,18.7308,0.1597,False,False,False,bulk_1.0.0,0.0,1.009226956115015e+18,0.61670464,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58763.226956000086,1009226956115015011,2,1009226956115,20.108212,1,1009,4.3191967,18.358196,18.7785,0.10283214,0.1422,326.8719314,51.0297258,0.56857145,18.7395,0.1642,True,False,False,bulk_1.0.0,0.0,0.0,0.7729498,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58771.26222220017,1017262224815015012,2,1017262224815,19.552155,1,1017,4.2377505,18.132708,18.2919,0.10798512,0.1322,326.8719505,51.0297517,0.76428574,18.1669,0.146,False,False,False,bulk_1.0.0,0.0,1.046268906115015e+18,0.85975355,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58774.20603010012,1020206034815015016,2,1020206034815,19.835787,1,1020,4.3320456,18.001839,18.0515,0.07494732,0.0821,326.8719108,51.0297469,0.8485714,17.9711,0.0927,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,0.96753955,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58776.200428199954,1022200426115015009,2,1022200426115,19.901985,1,1022,4.251111,17.794577,17.9445,0.0719728,0.0707,326.8719633,51.0297302,0.75714284,17.8576,0.0788,False,False,False,bulk_1.0.0,0.0,1.023194344815015e+18,0.9727868,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58777.194340299815,1023194344815015008,2,1023194344815,20.003925,1,1023,4.347954,17.897516,17.9399,0.056438707,0.0666,326.8719091,51.0297256,0.5857143,17.9637,0.0817,False,False,False,bulk_1.0.0,0.0,1.025215396115015e+18,0.5530792,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58779.21539349994,1025215396115015012,2,1025215396115,20.22908,1,1025,4.2339196,17.620138,17.8781,0.07922334,0.0596,326.8719657,51.0297395,0.6857143,17.8712,0.0696,False,False,False,bulk_1.0.0,0.0,1.041089404815015e+18,0.47882298,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58785.23756940011,1031237564815015010,2,1031237564815,20.331589,1,1031,4.2717695,17.595915,17.8912,0.068211906,0.0594,326.8719406,51.0297328,0.7871429,17.9157,0.0705,False,False,False,bulk_1.0.0,0.0,1.041089404815015e+18,0.31955993,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58785.23804400023,1031238046115015017,2,1031238046115,20.151194,1,1031,4.2235484,17.420492,17.5339,0.058458123,0.0453,326.8719654,51.0297523,0.7285714,17.5428,0.0539,False,False,False,bulk_1.0.0,0.0,1.041089404815015e+18,0.8573506,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58788.22396990005,1034223966115015011,2,1034223966115,19.697807,1,1034,4.224418,17.386381,17.6276,0.067903586,0.0586,326.8719815,51.0297216,0.6542857,17.5352,0.0659,False,False,False,bulk_1.0.0,0.0,1.041089404815015e+18,0.96721023,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58789.21355320001,1035213554815015005,2,1035213554815,19.796114,1,1035,4.2532263,17.527576,17.6178,0.04894024,0.0567,326.871953,51.0297392,0.6742857,17.6232,0.0689,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.8574536,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58790.136423599906,1036136424815015007,2,1036136424815,19.828596,1,1036,4.237903,17.497107,17.5111,0.06184199,0.0518,326.871973,51.0297094,0.7657143,17.436,0.0584,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.873546,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58790.13782409998,1036137826115015008,2,1036137826115,19.855257,1,1036,4.295567,17.46638,17.7462,0.07264773,0.0619,326.8719433,51.0297329,0.64428574,17.7048,0.0723,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.92745936,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58791.11762729986,1037117626115015013,2,1037117626115,20.247936,1,1037,4.222687,17.411057,17.6872,0.06610324,0.0502,326.8719705,51.0297425,0.7128571,17.626,0.0555,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.72416973,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58792.145439799875,1038145434815015005,2,1038145434815,20.0807,1,1038,4.20593,17.4842,17.6106,0.070551,0.0525,326.8719718,51.029737,0.748571,17.5836,0.0608,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58794.115243100096,1040115246115015007,2,1040115246115,20.107569,1,1040,4.240136,17.407322,17.6957,0.06390208,0.0557,326.8719553,51.0297639,0.71,17.6986,0.0663,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.46600857,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58795.08940970013,1041089404815015003,2,1041089404815,19.920397,1,1041,4.2132215,17.474844,17.5577,0.056425463,0.055,326.8719613,51.029758,0.7814286,17.4738,0.0615,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.593472,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58797.10215280019,1043102156115015008,2,1043102156115,19.762077,1,1043,4.2045302,17.393255,17.5272,0.08234399,0.058,326.8719782,51.0297468,0.8042857,17.4102,0.0637,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.91005766,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58798.19187500002,1044191874815015002,2,1044191874815,18.972712,1,1044,4.5009193,17.551903,17.7236,0.09108773,0.0899,326.8718476,51.0297161,0.50142854,17.7871,0.1202,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.9866714,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58798.2594792,1044259476115015007,2,1044259476115,19.17742,1,1044,4.2715116,17.339588,17.6832,0.060170885,0.0939,326.8719604,51.0297169,0.66714287,17.5667,0.1061,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.9860308,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58799.22156250011,1045221566115015007,2,1045221566115,19.360102,1,1045,4.281541,17.383366,17.5448,0.05999852,0.0752,326.8719467,51.0297384,0.7985714,17.54,0.0935,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.9928552,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58799.222037000116,1045222034815015002,2,1045222034815,19.425184,1,1045,4.2862425,17.458176,17.7011,0.079739004,0.0864,326.8719332,51.0297359,0.79285717,17.7168,0.109,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.93932307,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58800.268900500145,1046268906115015008,2,1046268906115,19.410122,1,1046,4.369892,17.369905,17.4795,0.06028386,0.0693,326.8719254,51.0297023,0.68142855,17.4117,0.0814,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.9323789,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58801.24800929986,1047248004815015008,2,1047248004815,19.18967,1,1047,4.3301187,17.416098,17.6659,0.07723314,0.1015,326.8719255,51.0297132,0.8414286,17.6407,0.1246,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.893932,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58804.215451399796,1050215454815015005,2,1050215454815,19.2558,1,1050,4.25275,17.4131,17.3465,0.070699,0.054,326.8719509,51.029746,0.478571,17.3792,0.0696,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58806.23339120019,1052233396115015008,2,1052233396115,19.59403,1,1052,4.186319,17.32317,17.4953,0.06415257,0.0545,326.8719985,51.02972,0.52428573,17.4678,0.0652,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.97822845,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58811.118541699834,1057118544815015134,2,1057118544815,19.060366,1,1057,4.213604,17.439396,17.4538,0.057936274,0.0884,326.871961,51.0297619,0.7271429,17.4478,0.1093,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.986336,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58811.1374884001,1057137486115015012,2,1057137486115,19.700636,1,1057,4.192002,17.340715,17.4995,0.073949754,0.0505,326.8719916,51.0297305,0.62142855,17.5136,0.0625,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,0.988817,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58814.140150499996,1060140156115015018,2,1060140156115,19.4133,1,1060,4.2119,17.4324,17.5404,0.097267,0.0518,326.8719909,51.0297105,0.391429,17.4432,0.059,False,False,False,bulk_1.0.0,0.0,1.065132906115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58819.13290510001,1065132906115015011,2,1065132906115,18.40294,1,1065,4.2316737,17.738655,18.1218,0.1609439,0.2679,326.8719842,51.0297074,0.43142858,18.2421,0.379,False,False,False,bulk_1.0.0,0.0,1.077091706115015e+18,0.9440986,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58820.09409719985,1066094094815015061,2,1066094094815,17.881697,1,1066,4.5619316,17.742678,17.9969,0.15665981,0.3983,326.8718555,51.0296403,0.49,17.7286,0.3974,False,False,False,bulk_1.0.0,0.0,1.077091706115015e+18,0.9503093,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58829.07577549992,1075075774815015010,2,1075075774815,19.393995,1,1075,4.35988,18.331661,18.7106,0.11455578,0.2054,326.8719028,51.0297391,0.5371429,18.5604,0.2241,False,False,False,bulk_1.0.0,0.0,1.077091706115015e+18,0.7841872,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58831.0917014,1077091706115015022,2,1077091706115,19.715061,1,1077,4.2606654,18.063572,18.2329,0.07249427,0.0842,326.871953,51.0297478,0.46714285,18.1176,0.0933,False,False,False,bulk_1.0.0,0.0,1.079089644815015e+18,0.9120447,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58833.08964119991,1079089644815015009,2,1079089644815,19.781136,1,1079,4.4849215,18.475702,18.7303,0.109699994,0.1441,326.8718413,51.0297304,0.56142855,18.5401,0.1485,True,False,False,bulk_1.0.0,0.0,0.0,0.14959893,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58956.497557899915,1202497554815015010,2,1202497554815,19.448936,1,1202,4.1936636,18.231731,18.3644,0.09575339,0.161,326.8719794,51.0297342,0.7285714,18.438,0.2124,False,False,False,bulk_1.0.0,0.0,1.221450976115015e+18,0.28008294,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58964.4490278,1210449026115015007,2,1210449026115,20.21331,1,1210,4.149231,17.485754,17.6955,0.05149449,0.05,326.8720024,51.0297401,0.67142856,17.7091,0.0595,False,False,False,bulk_1.0.0,0.0,1.238457766115015e+18,0.6640286,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58964.44993059989,1210449934815015010,2,1210449934815,20.430466,1,1210,4.07755,17.62732,17.7421,0.068880655,0.0486,326.8720317,51.0297404,0.80714285,17.7363,0.0552,False,False,False,bulk_1.0.0,0.0,1.238457766115015e+18,0.19479185,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58967.405219899956,1213405214815015005,2,1213405214815,20.140514,1,1213,4.124997,17.462973,17.5534,0.057880536,0.0471,326.8720259,51.0297085,0.62,17.5178,0.0535,False,False,False,bulk_1.0.0,0.0,1.241475754815015e+18,0.2443605,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58967.44593749987,1213445934815015005,1,1213445934815,20.5295,1,1213,4.01077,20.051,19.94,0.258467,0.2568,326.8720272,51.0298405,0.518571,19.6183,0.234,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58970.4271644,1216427164815015009,2,1216427164815,20.25513,1,1216,4.162434,17.365986,17.4452,0.0541871,0.0386,326.871992,51.0297334,0.7385714,17.4258,0.044,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,0.5792307,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58971.40587959997,1217405876115015005,2,1217405876115,19.6532,1,1217,4.24455,17.2464,17.3324,0.063555,0.0463,326.8719768,51.0297056,0.495714,17.2428,0.0524,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58971.446909700055,1217446906115015017,1,1217446906115,20.5089,1,1217,4.22391,20.4456,20.495,0.282236,0.4137,326.8719507,51.0297673,0.41,20.6007,0.5629,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,,,t17_f5_c3,,,,ZTF18aazfjki
ztf,58973.3602661998,1219360264815015005,2,1219360264815,19.179121,1,1219,4.195348,17.209656,17.1459,0.04656273,0.0572,326.8720055,51.0296808,0.73,17.1848,0.074,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,0.9946202,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58975.450972199906,1221450976115015006,2,1221450976115,19.799765,1,1221,4.1666975,17.200544,17.4191,0.06380843,0.0513,326.8719954,51.0297422,0.76,17.3665,0.0598,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,0.694409,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58976.36541670002,1222365414815015003,2,1222365414815,18.901798,1,1222,4.195591,17.24312,17.3772,0.064679675,0.0887,326.8719922,51.0297089,0.7457143,17.4885,0.1242,False,False,False,bulk_1.0.0,0.0,1.232477186115015e+18,0.9536302,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58978.4848842998,1224484886115015011,2,1224484886115,18.165592,1,1224,4.2056894,17.08618,17.3128,0.08603538,0.1806,326.8719803,51.029735,0.74285716,17.3072,0.2295,False,False,False,bulk_1.0.0,0.0,1.241475754815015e+18,0.96319795,770120261.0,t17_f5_c3,,,,ZTF18aazfjki
ztf,58979.46850690013,1225468504815015007,2,1225468504815,19.924948,1,1225,4.21385,17.285034,17.4421,0.061099183,0.0487,326.8719706,51.0297307,0.7714286,17.3811,0.0554,False,False,False,bulk_1.0.0,0.0,1.241475754815015e+18,0.26732588,769120248.0,t17_f5_c3,,,,ZTF18aazfjki
