tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59529.40062499978,1775400625415015002,2,1775400625415,19.576706,1,1775,2.0054982,19.22954,18.9416,0.16967997,0.1738,83.3423121,-21.9517835,0.4457143,t17_f5_c3,0.9893227,18.9453,0.2248,256120254,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59530.37621530006,1776376215415015006,2,1776376215415,19.868818,1,1776,2.1428902,18.98879,18.8604,0.1613591,0.1411,83.342349,-21.9518079,0.8442857,t17_f5_c3,0.98830926,18.7718,0.1678,256120254,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59530.399409700185,1776399405415015003,1,1776399405415,19.60715,1,1776,5.941165,17.921055,17.9597,0.07942912,0.0538,83.342409,-21.9518951,0.3942857,t17_f5_c3,0.9991725,17.8735,0.0635,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59532.37638889998,1778376385415015010,2,1778376385415,19.488,1,1778,2.5734062,18.922213,18.5759,0.118920594,0.1481,83.3424504,-21.9519246,0.49571428,t17_f5_c3,0.99959767,18.6368,0.2015,256120254,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59532.3989467998,1778398945415015010,1,1778398945415,19.767408,1,1778,5.739901,17.901022,17.8634,0.07004431,0.0621,83.3423778,-21.9518215,0.8414286,t17_f5_c3,0.9999982,17.8805,0.0806,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59537.377419000026,1783377415415015015,2,1783377415415,20.184933,1,1783,2.2768981,19.158531,18.8557,0.08202632,0.1368,83.3423887,-21.9518179,0.8428571,t17_f5_c3,0.9422678,18.803,0.1681,256120254,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59537.398263900075,1783398265415015013,1,1783398265415,20.264908,1,1783,5.8199115,18.008324,17.9928,0.06282881,0.0524,83.3423961,-21.951833,0.9185714,t17_f5_c3,0.9999989,17.9654,0.0651,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59538.35560189979,1784355605415015018,1,1784355605415,18.612938,1,1784,5.7720594,18.049416,17.9226,0.09672735,0.1937,83.3423763,-21.9518475,0.83285713,t17_f5_c3,0.99998,18.0111,0.2699,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59550.33550930023,1796335505415015001,2,1796335505415,20.175072,1,1796,2.2825768,19.306723,19.012,0.12539221,0.1525,83.3423577,-21.9519156,0.82714283,t17_f5_c3,0.99831915,19.1544,0.2243,256120254,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59624.2098842999,1870209885415015004,1,1870209885415,19.242043,1,1870,5.615434,19.16721,19.1365,0.16349481,0.3313,83.3423397,-21.9518139,0.75142854,t17_f5_c3,0.9999691,18.9681,0.3648,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59629.188240699936,1875188245415015005,1,1875188245415,19.004053,1,1875,5.7300525,19.107443,19.0062,0.20813823,0.2386,83.3423824,-21.9518032,0.22,t17_f5_c3,0.4202115,19.0306,0.3135,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59636.171180599835,1882171185415015015,1,1882171185415,19.78611,1,1882,5.889884,19.325916,19.5976,0.1560771,0.2903,83.342421,-21.951849,0.81285715,t17_f5_c3,0.9997269,19.5328,0.3523,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
ztf,59640.16834490001,1886168345415015005,1,1886168345415,19.85486,1,1886,5.8100257,19.380293,19.2096,0.13587189,0.2005,83.3424081,-21.9518043,0.8471429,t17_f5_c3,0.99999475,19.2831,0.2757,256120154,True,False,False,correction_1.0.6,0.0,ZTF21aceztiz
