tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59349.34807869978,1595348070015015028,2,1595348070015,20.696861,1,1595,3.8225071,19.190971,19.1484,0.09523851,0.1116,267.5137151,45.0060519,0.9,t17_f5_c3,0.99843127,19.0349,0.1272,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59349.395370400045,1595395370015015017,1,1595395370015,20.996454,1,1595,2.4427211,20.351627,20.6517,0.1568427,0.3223,267.5137212,45.0060314,0.7542857,t17_f5_c3,0.99999994,20.5441,0.3702,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59352.41552079981,1598415520015015010,2,1598415520015,20.526884,1,1598,3.7564256,19.309536,19.2145,0.107626885,0.1222,267.5137492,45.0060138,0.9057143,t17_f5_c3,0.9999999,19.1503,0.1457,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59354.43295140006,1600432950015015020,2,1600432950015,19.9411,1,1600,3.32917,19.3861,19.3325,0.164609,0.1432,267.5139148,45.006057,0.31,t17_f5_c3,,19.271,0.1721,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59361.36726849992,1607367260015015025,2,1607367260015,19.725098,1,1607,4.065461,19.462488,19.1338,0.19649215,0.2295,267.5136349,45.0059796,0.40142858,t17_f5_c3,0.9998206,19.2417,0.3246,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59363.30821759999,1609308210015015008,1,1609308210015,20.2593,1,1609,2.56814,20.3242,20.0794,0.254028,0.3326,267.5137862,45.0059826,0.447143,t17_f5_c3,,19.9153,0.3656,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59363.3664119998,1609366410015015022,2,1609366410015,20.193293,1,1609,3.8657928,19.446386,19.3369,0.13982117,0.1966,267.5136962,45.006045,0.75285715,t17_f5_c3,0.9998728,19.2634,0.2346,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59365.4118170999,1611411810015015017,2,1611411810015,20.241043,1,1611,3.7488067,19.693998,19.6781,0.1325434,0.2452,267.5137445,45.0060564,0.8471429,t17_f5_c3,0.9999912,19.3726,0.2365,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59365.45770830009,1611457700015015012,1,1611457700015,20.3952,1,1611,2.13728,20.4066,20.5647,0.274634,0.4587,267.5136025,45.0061191,0.427143,t17_f5_c3,,20.1866,0.4148,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59368.353090300225,1614353090015015022,1,1614353090015,20.9032,1,1614,2.29653,20.8904,21.1232,0.278518,0.5224,267.5138064,45.0060742,0.547143,t17_f5_c3,,20.7939,0.4912,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59368.38878470007,1614388780015015011,2,1614388780015,20.687096,1,1614,3.7423136,19.706306,19.6899,0.12504756,0.1833,267.5137273,45.0060779,0.8371429,t17_f5_c3,0.99797326,19.6305,0.2201,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59370.35004629986,1616350040015015013,2,1616350040015,20.602715,1,1616,3.6150005,19.83129,20.1796,0.11277116,0.2955,267.5137514,45.0061078,0.7842857,t17_f5_c3,0.9999995,20.254,0.403,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59370.389374999795,1616389370015015037,1,1616389370015,20.8453,1,1616,2.35869,20.9762,20.7697,0.278856,0.4014,267.5136772,45.0059854,0.521429,t17_f5_c3,,20.4826,0.3922,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59373.37359949993,1619373590015015010,2,1619373590015,20.57712,1,1619,3.6857586,19.957834,19.7556,0.1657295,0.1918,267.5137668,45.0060666,0.73142856,t17_f5_c3,0.99978244,19.6576,0.2228,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59375.39175930014,1621391750015015015,2,1621391750015,20.51521,1,1621,3.7834709,20.024567,20.3791,0.21435894,0.3654,267.5137401,45.006003,0.7828571,t17_f5_c3,0.9999745,20.1687,0.3839,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59377.38547449978,1623385470015015017,2,1623385470015,20.613543,1,1623,3.7316787,20.041836,20.2191,0.14549655,0.3144,267.5137554,45.0060307,0.7457143,t17_f5_c3,0.9999908,20.2522,0.4125,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59379.362916700076,1625362910015015019,2,1625362910015,20.626165,1,1625,3.7597482,20.323198,20.0215,0.20530543,0.2593,267.5137383,45.0060542,0.55142856,t17_f5_c3,0.9999874,19.9164,0.2998,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
