tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58640.37443289999,886374433015015020,1,886374433015,21.032402,1,886,4.516338,17.191729,17.2682,0.05580401,0.0153,281.6701452,9.9428882,0.9014286,17.2799,0.0181,False,False,False,bulk_1.0.0,0.0,8.87437343015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58641.437349500135,887437343015015017,1,887437343015,21.042889,1,887,4.5030284,17.239792,17.2866,0.047548197,0.0153,281.6701497,9.9428854,0.9057143,17.2749,0.0178,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58642.3988194,888398813015015013,1,888398813015,20.943329,1,888,4.508332,17.29193,17.3062,0.050778463,0.0162,281.6701486,9.9428913,0.8914286,17.3085,0.0193,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58643.425219899975,889425213015015013,1,889425213015,20.733128,1,889,4.537164,17.19408,17.267,0.052807815,0.0176,281.6701416,9.9428942,0.9128571,17.2635,0.0211,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58645.40285879979,891402853015015013,1,891402853015,20.953966,1,891,4.5146685,17.272821,17.3177,0.056066863,0.0166,281.6701455,9.9428925,0.9057143,17.3159,0.0196,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58646.40182870021,892401823015015017,1,892401823015,20.795538,1,892,4.4798,17.303125,17.3496,0.05859209,0.0185,281.6701532,9.9428862,0.9114286,17.35,0.0222,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58647.39606480021,893396063015015013,1,893396063015,20.470806,1,893,4.5159063,17.276243,17.3432,0.051228326,0.023,281.6701478,9.9428988,0.93142855,17.3334,0.0282,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58648.3565508998,894356553015015009,1,894356553015,19.974573,1,894,4.4740562,17.352468,17.3874,0.055549216,0.0357,281.6701554,9.9428812,0.93285716,17.4266,0.0467,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58649.377719900105,895377713015015012,1,895377713015,19.824894,1,895,4.5794106,17.31538,17.303,0.060808793,0.0381,281.6701317,9.9428984,0.91,17.3282,0.0494,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58650.45855320012,896458553015015012,1,896458553015,19.770115,1,896,4.497303,17.230192,17.2816,0.055344984,0.0403,281.6701486,9.9428792,0.9242857,17.2666,0.0504,False,False,False,bulk_1.0.0,0.0,8.97446663015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58651.446666699834,897446663015015012,1,897446663015,19.185936,1,897,4.5666976,17.283028,17.3886,0.055667587,0.0731,281.6701341,9.9428923,0.82,17.3525,0.0906,False,False,False,bulk_1.0.0,0.0,9.18353403015015e+17,0.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58653.35762730008,899357623015015010,1,899357623015,19.759398,1,899,4.552097,17.316507,17.3274,0.06425489,0.042,281.6701408,9.9429107,0.9128571,17.3367,0.0538,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99999565,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58654.32490740018,900324903015015011,1,900324903015,19.775602,1,900,4.5156913,17.37194,17.3471,0.05140008,0.0405,281.670146,9.942893,0.91714287,17.3197,0.0502,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99998283,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58654.37944439985,900379443015015007,2,900379443015,19.589,1,900,0.2221,15.1988,15.4624,0.348184,0.0095,281.6701314,9.9428593,0.172857,15.4389,0.0114,False,True,False,bulk_1.0.0,0.0,9.29206723015015e+17,,,t17_f5_c3,15.135171,0.32836342,0.3283652,ZTF18abdksyc
ztf,58660.35392360017,906353923015015023,1,906353923015,21.148329,1,906,4.529286,17.540758,17.6031,0.05898154,0.0187,281.670141,9.9428827,0.9071429,17.6154,0.0223,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9999765,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58663.44167819992,909441673015015018,1,909441673015,19.908943,1,909,4.5669928,17.53069,17.5516,0.073463425,0.0463,281.6701301,9.9428883,0.92714286,17.5513,0.0582,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,1.0,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58665.24950229982,911249503015015029,1,911249503015,20.955584,1,911,4.5143185,17.657257,17.6799,0.066042855,0.0222,281.6701491,9.9428972,0.9342857,17.6988,0.0272,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99996686,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58666.48465280002,912484653015015023,1,912484653015,19.33747,1,912,4.5758996,17.631563,17.6263,0.073027864,0.0766,281.6701189,9.9428496,0.9257143,17.6204,0.0974,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99999976,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58667.3381829001,913338183015015015,1,913338183015,20.915958,1,913,4.520269,17.724306,17.758,0.06610356,0.0236,281.670146,9.9428913,0.92142856,17.7744,0.0291,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9993562,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58668.29458330013,914294583015015012,1,914294583015,20.708263,1,914,4.4719987,17.792234,17.8165,0.06493829,0.0277,281.6701581,9.9428821,0.92,17.7966,0.0336,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9989231,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58669.28295140015,915282953015015013,1,915282953015,21.011303,1,915,4.5004187,17.835224,17.8632,0.060794916,0.0242,281.6701505,9.9428839,0.9085714,17.8681,0.0294,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9889424,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58672.35340279993,918353403015015010,1,918353403015,20.924986,1,918,4.512134,17.901556,18.005,0.07118317,0.0288,281.6701475,9.9428915,0.9128571,18.0245,0.0357,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9994699,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58673.337800899986,919337803015015019,1,919337803015,21.081198,1,919,4.4968123,17.96366,18.0069,0.072813824,0.0259,281.6701503,9.9428845,0.91,18.0076,0.0314,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9954244,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58674.337881899904,920337883015015023,1,920337883015,20.933493,1,920,4.4924307,18.016907,18.037,0.077769555,0.0293,281.6701536,9.9428904,0.92142856,17.9999,0.0348,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99999917,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58675.33812499978,921338123015015017,1,921338123015,20.583303,1,921,4.528099,18.049976,18.1532,0.088354416,0.0424,281.6701493,9.942914,0.9442857,18.1614,0.0536,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.99997836,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58676.31722219987,922317223015015023,1,922317223015,20.376516,1,922,4.5616484,18.130245,18.23,0.08586288,0.0544,281.6701348,9.9428995,0.94,18.2188,0.0681,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9998616,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58677.25605319999,923256053015015006,2,923256053015,20.2081,1,923,0.294549,15.8438,16.1039,0.433861,0.0108,281.6701557,9.942849,0.165714,16.0955,0.013,False,True,False,bulk_1.0.0,0.0,9.29206723015015e+17,,,t17_f5_c3,15.731153,0.39109907,0.39110354,ZTF18abdksyc
ztf,58677.33994209999,923339943015015008,1,923339943015,20.205475,1,923,4.5700717,18.129686,18.2122,0.0878221,0.0627,281.6701366,9.9429024,0.9342857,18.2598,0.083,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9998894,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58680.220127299894,926220123015015037,1,926220123015,19.37137,1,926,4.373091,18.430195,18.4151,0.12590899,0.151,281.6701869,9.9428914,0.8971428,18.2881,0.1723,False,False,False,bulk_1.0.0,0.0,9.29206723015015e+17,0.9999018,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58683.20672449982,929206723015015012,1,929206723015,20.309248,1,929,4.545592,18.541168,18.3678,0.09442406,0.0642,281.6701365,9.942892,0.86142856,18.3468,0.0799,False,False,False,bulk_1.0.0,0.0,9.50327233015015e+17,0.99999905,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58696.25795139978,942257953015015024,1,942257953015,21.081596,1,942,4.5217843,19.137905,19.2142,0.11392574,0.072,281.6701487,9.9429008,0.8442857,19.2977,0.0967,False,False,False,bulk_1.0.0,0.0,9.50327233015015e+17,0.9958294,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58704.3272338002,950327233015015017,1,950327233015,20.013594,1,950,4.5513105,19.395552,19.3809,0.16648285,0.1907,281.6701242,9.9428513,0.64857143,19.4276,0.2549,True,False,False,bulk_1.0.0,0.0,0.0,0.96684945,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58913.48726850003,1159487263015015018,2,1159487263015,19.6098,1,1159,0.263501,16.0117,16.1037,0.321645,0.0183,281.6701434,9.9428524,0.181429,16.1231,0.0227,False,True,False,bulk_1.0.0,0.0,1.186484443015015e+18,,,t17_f5_c3,15.881304,0.28523713,0.28524524,ZTF18abdksyc
ztf,58940.48444439983,1186484443015015017,1,1186484443015,20.312214,1,1186,4.477451,17.494293,17.5899,0.049889248,0.0316,281.6701574,9.9428921,0.92714286,17.6082,0.0399,False,False,False,bulk_1.0.0,0.0,1.200431623015015e+18,0.999998,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58944.4835994998,1190483593015015009,1,1190483593015,19.86759,1,1190,4.460256,17.43226,17.4803,0.08455676,0.0398,281.6701599,9.942884,0.9114286,17.4278,0.0481,False,False,False,bulk_1.0.0,0.0,1.200431623015015e+18,0.9999987,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58954.43162039993,1200431623015015011,1,1200431623015,19.857489,1,1200,4.411433,17.522202,17.5924,0.06483692,0.0419,281.67018,9.9428909,0.9,17.5999,0.0534,False,False,False,bulk_1.0.0,0.0,1.223395493015015e+18,0.9999411,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58962.48173609981,1208481733015015023,1,1208481733015,20.111635,1,1208,4.396896,17.911098,17.865,0.07414959,0.0394,281.6701798,9.942876,0.79285717,17.89,0.0508,False,False,False,bulk_1.0.0,0.0,1.223395493015015e+18,0.99999785,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58974.48128469987,1220481283015015025,1,1220481283015,20.243183,1,1220,4.5411105,18.179031,18.1733,0.07422951,0.0554,281.6701344,9.9428754,0.9114286,18.2059,0.0724,False,False,False,bulk_1.0.0,0.0,1.223395493015015e+18,0.99987936,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58977.3954977002,1223395493015015009,1,1223395493015,19.049814,1,1223,4.5690975,18.40737,18.7554,0.14142105,0.2659,281.6701365,9.9429213,0.69714284,19.0985,0.4683,False,False,False,bulk_1.0.0,0.0,1.226436503015015e+18,0.99984497,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,58980.436504600104,1226436503015015010,1,1226436503015,19.64025,1,1226,4.524222,18.512657,18.46,0.10083935,0.116,281.6701413,9.9428819,0.85571426,18.6636,0.179,True,False,False,bulk_1.0.0,0.0,0.0,0.99991333,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59258.54601849988,1504546013015015026,2,1504546013015,18.617,1,1504,0.962079,15.4726,15.9625,0.683434,0.0253,281.6703631,9.9428243,0.137143,15.9428,0.0314,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.391388,0.6341774,0.6341788,ZTF18abdksyc
ztf,59262.54722219985,1508547223015015011,2,1508547223015,19.7309,1,1508,0.616532,15.4696,15.8664,0.529961,0.0108,281.6702572,9.9428366,0.182857,15.8626,0.0132,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.388603,0.49186257,0.49186447,ZTF18abdksyc
ztf,59263.54633100005,1509546333015015055,2,1509546333015,19.1108,1,1509,1.19932,15.5015,16.0918,0.741497,0.0128,281.670436,9.942827,0.167143,16.115,0.0162,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.4181795,0.68672067,0.68672216,ZTF18abdksyc
ztf,59263.549305600114,1509549303015015023,2,1509549303015,19.2093,1,1509,0.640941,15.4379,15.8832,0.350788,0.011,281.6702764,9.9428547,0.195714,15.8792,0.0135,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.359152,0.32624355,0.32624626,ZTF18abdksyc
ztf,59263.55527780019,1509555273015015022,2,1509555273015,19.2429,1,1509,1.04663,15.5066,16.0798,1.05195,0.0136,281.6703569,9.9427574,0.15,16.0929,0.0171,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.422902,0.973902,0.973903,ZTF18abdksyc
ztf,59263.558263900224,1509558263015015026,2,1509558263015,19.1892,1,1509,0.766491,15.4579,15.9452,0.626969,0.0132,281.6703021,9.9428227,0.178571,15.9557,0.0165,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.377741,0.5823461,0.58234763,ZTF18abdksyc
ztf,59266.51304400014,1512513043015015022,1,1512513043015,19.1528,1,1512,4.18214,17.7966,17.7447,0.109475,0.0443,281.6702206,9.9427911,0.332857,17.6507,0.0515,False,False,False,correction_0.0.1,0.0,,,,t17_f5_c3,,,,ZTF18abdksyc
ztf,59271.52929400001,1517529293015015012,1,1517529293015,18.766119,1,1517,4.3273554,17.848387,17.7703,0.09922325,0.1104,281.6701979,9.9428681,0.6614286,17.7459,0.1383,True,False,False,correction_0.0.1,0.0,,0.99987805,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59276.50641199993,1522506413015015010,1,1522506413015,19.368681,1,1522,4.317732,17.971357,17.8319,0.077450946,0.0775,281.6702025,9.9428743,0.79,17.8546,0.1012,True,False,False,correction_0.0.1,0.0,,0.999999,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59282.51760420017,1528517603015015014,2,1528517603015,20.0238,1,1528,0.502792,15.9405,16.2605,0.700689,0.013,281.6701969,9.9428071,0.171429,16.233,0.0156,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,15.817931,0.6258864,0.62588966,ZTF18abdksyc
ztf,59292.44585649995,1538445853015015028,1,1538445853015,20.120405,1,1538,4.3356004,18.64457,18.5474,0.11022258,0.0836,281.6701886,9.9428628,0.8914286,18.4482,0.0971,True,False,False,correction_0.0.1,0.0,,0.9999703,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59298.43554400001,1544435543015015013,1,1544435543015,19.249723,1,1544,4.154668,18.895332,18.9465,0.18958414,0.2517,281.6702388,9.9428425,0.76285714,18.6618,0.2488,True,False,False,correction_0.0.1,0.0,,0.9999366,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59302.498472199775,1548498473015015015,1,1548498473015,19.7207,1,1548,4.71988,19.0901,19.1269,0.175776,0.2164,281.6700913,9.9429123,0.714286,19.2237,0.3032,False,False,False,correction_0.0.1,0.0,,,,t17_f5_c3,,,,ZTF18abdksyc
ztf,59305.463379600085,1551463373015015014,2,1551463373015,19.375,1,1551,0.466839,16.8389,17.0485,0.315536,0.0414,281.6702189,9.9428501,0.184286,16.9841,0.0496,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,16.576508,0.24776131,0.24779488,ZTF18abdksyc
ztf,59305.485972200055,1551485973015015016,1,1551485973015,19.36758,1,1551,4.642868,19.335245,19.6233,0.20552392,0.383,281.6701334,9.9429626,0.47428572,19.8159,0.587,True,False,False,correction_0.0.1,0.0,,0.9992677,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59307.489618100226,1553489613015015022,1,1553489613015,20.384926,1,1553,4.5359583,19.356153,19.2687,0.15709578,0.1334,281.6701392,9.9428884,0.6557143,19.3929,0.1908,True,False,False,correction_0.0.1,0.0,,0.92428404,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59309.45685190009,1555456853015015015,1,1555456853015,19.916252,1,1555,4.3768353,19.605984,19.6866,0.19524167,0.258,281.6701825,9.9428775,0.57714283,19.4902,0.2761,True,False,False,correction_0.0.1,0.0,,0.9989351,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59312.412766200025,1558412763015015016,2,1558412763015,19.9497,1,1558,0.446697,17.1924,17.4119,0.332588,0.0366,281.6702127,9.9428487,0.195714,17.3611,0.0441,False,True,False,correction_0.0.1,0.0,,,,t17_f5_c3,16.843819,0.24119723,0.24125366,ZTF18abdksyc
ztf,59312.435324099846,1558435323015015023,1,1558435323015,20.29758,1,1558,4.646158,19.799503,19.7175,0.19322339,0.2014,281.6701081,9.9428965,0.5642857,19.6234,0.2367,True,False,False,correction_0.0.1,0.0,,0.7898927,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59521.114699100144,1767114693015015020,1,1767114693015,20.685873,1,1767,4.5633345,18.640593,18.6149,0.08247488,0.0584,281.6701395,9.9428933,0.9114286,18.5971,0.0723,True,False,False,correction_1.0.6,0.0,,0.999594,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59521.134675899986,1767134673015015019,2,1767134673015,20.1482,1,1767,0.425648,16.4982,16.7173,0.386622,0.018,281.6701945,9.9428345,0.197143,16.6773,0.0216,False,True,False,correction_1.0.6,0.0,1.769162663015015e+18,,,t17_f5_c3,16.300476,0.32223746,0.322253,ZTF18abdksyc
ztf,59523.16266199993,1769162663015015023,1,1769162663015,20.235277,1,1769,4.6282434,18.341623,18.4599,0.08836669,0.0723,281.6701184,9.942901,0.94,18.6019,0.1044,True,False,False,correction_1.0.6,0.0,,0.99999905,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59527.10990739986,1773109903015015013,2,1773109903015,20.3434,1,1773,0.270606,16.027,16.2801,0.36419,0.0112,281.6701308,9.9428431,0.162857,16.2653,0.0134,False,True,False,correction_1.0.6,0.0,1.773130613015015e+18,,,t17_f5_c3,15.894862,0.3224503,0.32245764,ZTF18abdksyc
ztf,59527.130613400135,1773130613015015011,1,1773130613015,20.35274,1,1773,4.564238,18.007584,17.9887,0.074017346,0.0437,281.6701279,9.9428708,0.9071429,17.9869,0.055,True,False,False,correction_1.0.6,0.0,,0.99993056,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59531.1084143999,1777108413015015023,2,1777108413015,18.9611,1,1777,0.776288,15.7578,16.1475,0.908788,0.0177,281.6702965,9.9428035,0.158571,16.1321,0.022,False,True,False,correction_1.0.6,0.0,1.783117033015015e+18,,,t17_f5_c3,15.653332,0.82541895,0.82542074,ZTF18abdksyc
ztf,59537.117037000135,1783117033015015007,1,1783117033015,17.459991,1,1783,4.700246,17.487448,17.2546,0.20705941,0.3422,281.6700955,9.9429172,0.43714285,17.4382,0.5207,True,False,False,correction_1.0.6,0.0,,0.958272,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59540.11038189987,1786110383015015020,1,1786110383015,18.87006,1,1786,4.3716755,17.491085,17.4175,0.08789894,0.0554,281.6701692,9.9428063,0.4757143,17.3711,0.0678,True,False,False,correction_1.0.6,0.0,,0.9982046,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59820.17231479986,2066172313015015023,1,2066172313015,19.99835,1,2066,4.3676133,18.583036,18.6507,0.13365975,0.0838,281.6701783,9.9428576,0.73,18.7095,0.1127,True,False,False,dev,0.0,,0.99999607,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59830.18658560002,2076186583015015011,1,2076186583015,19.309134,1,2076,4.5148025,17.513428,17.5847,0.0695849,0.075,281.6701513,9.9429068,0.9028571,17.6372,0.1006,True,False,False,dev,0.0,,0.99998534,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59846.22374999989,2092223743015015029,1,2092223743015,20.510553,1,2092,4.5867224,16.886194,16.9991,0.075716965,0.0167,281.6701299,9.9428969,0.92142856,17.0153,0.0206,True,False,False,dev,0.0,,0.9999222,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59855.212812500075,2101212813015015019,1,2101212813015,20.197384,1,2101,4.6000695,16.961605,17.0724,0.059886225,0.0234,281.6701298,9.942909,0.9257143,17.09,0.0294,True,False,False,dev,0.0,,0.99999064,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59857.23336810013,2103233363015015015,1,2103233363015,19.544159,1,2103,4.5376406,17.010803,17.0451,0.04972316,0.0389,281.6701325,9.9428818,0.8642857,17.0111,0.0479,True,False,False,dev,0.0,,0.9999943,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59859.174895800184,2105174893015015023,1,2105174893015,19.933992,1,2105,4.5880194,17.04731,17.0897,0.051612,0.0296,281.6701256,9.9428983,0.93857145,17.1393,0.039,True,False,False,dev,0.0,,0.9999973,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59862.16299769981,2108162993015015018,1,2108162993015,19.79044,1,2108,4.5987415,17.137512,17.1617,0.058607213,0.0357,281.6701237,9.942892,0.93285716,17.1371,0.0443,True,False,False,dev,0.0,,0.9999995,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59864.12913190015,2110129133015015027,1,2110129133015,20.269272,1,2110,4.557119,17.184565,17.2049,0.049568612,0.0242,281.6701347,9.9428965,0.9357143,17.243,0.0312,True,False,False,1.1.6,0.0,,0.9995917,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59866.14329859987,2112143293015015036,1,2112143293015,20.533026,1,2112,4.5311856,17.202097,17.2868,0.06215243,0.0205,281.6701435,9.9428923,0.92714286,17.2727,0.0248,True,False,False,1.1.6,0.0,,0.9999964,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59877.205902799964,2123205903015015020,1,2123205903015,19.351841,1,2123,4.378176,17.655268,17.6782,0.06760712,0.065,281.6701788,9.9428541,0.8642857,17.647,0.0805,True,False,False,1.1.6,0.0,,0.9999943,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59879.11252309987,2125112523015015016,2,2125112523015,19.7334,1,2125,0.782811,15.6029,16.1487,0.764481,0.013,281.6702386,9.9427396,0.182857,16.1396,0.016,False,True,False,1.1.6,0.0,2.125162993015015e+18,,,t17_f5_c3,15.511756,0.70292354,0.7029252,ZTF18abdksyc
ztf,59879.16299769981,2125162993015015022,1,2125162993015,19.774721,1,2125,4.5022287,17.815847,17.7563,0.06354181,0.0494,281.6701435,9.9428775,0.8457143,17.7249,0.0609,True,False,False,1.1.6,0.0,,0.99999976,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59881.115393499844,2127115393015015025,1,2127115393015,20.577219,1,2127,4.572044,17.83955,17.7802,0.06984252,0.0307,281.6701294,9.9428832,0.93142855,17.7651,0.0376,True,False,False,1.1.6,0.0,,0.99999106,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59881.183379599825,2127183373015015020,2,2127183373015,19.2965,1,2127,0.321968,15.6012,15.9368,0.359763,0.0148,281.670179,9.9428621,0.178571,15.924,0.0184,False,True,False,1.1.6,0.0,2.129154133015015e+18,,,t17_f5_c3,15.510193,0.3308331,0.33083665,ZTF18abdksyc
ztf,59883.15413190005,2129154133015015022,1,2129154133015,19.714602,1,2129,4.4922757,18.007986,18.0714,0.06695254,0.0748,281.670149,9.9428661,0.89285713,18.0896,0.097,True,False,False,1.1.6,0.0,,0.9999983,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,59887.16363430023,2133163633015015017,1,2133163633015,19.123358,1,2133,4.5262504,18.1104,18.3692,0.1097472,0.1596,281.6701259,9.9428163,0.7842857,18.5406,0.2396,True,False,False,1.1.6,0.0,,0.99999845,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60135.317812500056,2381317813015015014,1,2381317813015,20.563538,1,2381,4.43316,18.562723,18.5833,0.09167268,0.0589,281.6701687,9.9428761,0.89428574,18.6069,0.0761,True,False,False,1.2.0,0.0,,0.9999999,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60159.293819400016,2405293813015015009,1,2405293813015,19.996296,1,2405,4.5864167,17.888433,17.9552,0.080782786,0.0583,281.6701269,9.9428994,0.93,17.9587,0.0744,True,False,False,1.2.0,0.0,,0.9999996,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60161.39380790014,2407393803015015013,1,2407393803015,20.132195,1,2407,4.622586,17.878769,18.0245,0.07971738,0.0561,281.6701124,9.9428859,0.92285717,18.0075,0.0701,True,False,False,1.2.0,0.0,,0.99998856,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60181.333506899886,2427333503015015014,1,2427333503015,19.784298,1,2427,4.466981,18.470259,18.46,0.10745366,0.0893,281.6701653,9.9428965,0.76857144,18.4255,0.1104,True,False,False,1.2.0,0.0,,0.99997604,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60183.21208330011,2429212083015015007,1,2429212083015,20.13602,1,2429,4.63715,18.566656,18.49,0.099053524,0.0822,281.670109,9.9428755,0.8957143,18.62,0.118,True,False,False,1.2.0,0.0,,0.9999907,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60185.18747689994,2431187473015015011,1,2431187473015,19.756048,1,2431,4.6547456,18.622675,18.5798,0.114471376,0.1218,281.6701019,9.9428686,0.8428571,18.766,0.1849,True,False,False,1.2.0,0.0,,0.99862957,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60187.18577549979,2433185773015015014,1,2433185773015,19.94465,1,2433,4.5267487,18.590439,18.5921,0.13113533,0.1116,281.670158,9.9429207,0.8457143,18.3852,0.1181,True,False,False,1.2.0,0.0,,0.9997456,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60191.19152780017,2437191523015015015,1,2437191523015,20.488962,1,2437,4.4405246,18.826332,18.7403,0.09998034,0.0724,281.6701652,9.9428745,0.8685714,18.7773,0.095,True,False,False,1.2.0,0.0,,0.9998783,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
ztf,60198.24234949984,2444242343015015019,1,2444242343015,20.131124,1,2444,4.6417,19.024847,19.101,0.119443335,0.133,281.6701073,9.9428887,0.8542857,19.1584,0.1789,True,False,False,1.2.1,0.0,,0.99999845,539120130.0,t17_f5_c3,,,,ZTF18abdksyc
