tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59317.24237270001,1563242375815015015,1,1563242375815,21.015488,1,1563,2.1477354,16.90011,16.8809,0.045480914,0.0128,173.6905582,42.9653529,0.9142857,t17_f5_c3,0.99999195,16.8705,0.0146,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59317.24237270001,1563242375815025015,1,1563242375815,21.0155,1,1563,2.14774,16.9001,16.8809,0.045481,0.0128,173.6905582,42.9653529,0.914286,t17_f5_c3,,16.8705,0.0146,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59321.258911999874,1567258915815015011,1,1567258915815,20.86273,1,1567,2.114725,17.05856,17.0726,0.045306765,0.0166,173.6905662,42.9653718,0.94,t17_f5_c3,0.9999702,17.069,0.0196,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59321.30188659998,1567301885815015014,2,1567301885815,20.635302,1,1567,2.233868,16.748446,16.7898,0.045528125,0.0156,173.6905583,42.9653774,0.86142856,t17_f5_c3,0.9998977,16.7967,0.0186,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59323.261782399844,1569261785815015015,1,1569261785815,20.289833,1,1569,2.1556175,17.159256,17.1284,0.041765064,0.0217,173.6905565,42.9653477,0.94142854,t17_f5_c3,0.99999976,17.1011,0.026,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59323.32174770022,1569321745815015003,2,1569321745815,20.32528,1,1569,2.2605848,16.778042,16.7621,0.038755517,0.018,173.690564,42.9653679,0.92285717,t17_f5_c3,0.9999999,16.7524,0.0216,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59325.25980320014,1571259805815015012,2,1571259805815,20.145777,1,1571,2.250859,16.824333,16.8193,0.037816513,0.0215,173.6905595,42.965374,0.93,t17_f5_c3,1.0,16.8187,0.0265,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59325.339560199995,1571339565815015007,1,1571339565815,19.75423,1,1571,2.0654464,17.25783,17.2806,0.046748202,0.0323,173.6905965,42.9653338,0.8957143,t17_f5_c3,0.9999942,17.2684,0.0401,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.25421300018,1575254215815015004,2,1575254215815,19.61529,1,1575,2.224303,16.929134,16.955,0.04438855,0.036,173.6905665,42.965377,0.9142857,t17_f5_c3,0.9999999,16.9593,0.0457,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.25421300018,1575254215815025004,2,1575254215815,19.6153,1,1575,2.2243,16.9291,16.955,0.044389,0.036,173.6905665,42.965377,0.914286,t17_f5_c3,,16.9593,0.0457,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.25421300018,1575254215815035004,2,1575254215815,19.6153,1,1575,2.2243,16.9291,16.955,0.044389,0.036,173.6905665,42.965377,0.914286,t17_f5_c3,,16.9593,0.0457,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.30719910003,1575307195815015002,1,1575307195815,19.423334,1,1575,2.0932698,17.34143,17.37,0.051246725,0.0573,173.6905789,42.965355,0.94857144,t17_f5_c3,0.9999967,17.4173,0.0762,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.30719910003,1575307195815025002,1,1575307195815,19.4233,1,1575,2.09327,17.3414,17.37,0.051247,0.0573,173.6905789,42.965355,0.948571,t17_f5_c3,,17.4173,0.0762,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59329.30719910003,1575307195815035002,1,1575307195815,19.4233,1,1575,2.09327,17.3414,17.37,0.051247,0.0573,173.6905789,42.965355,0.948571,t17_f5_c3,,17.4173,0.0762,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59335.20076389983,1581200765815015008,2,1581200765815,20.17569,1,1581,2.262958,16.976738,16.9571,0.048291884,0.025,173.6905505,42.965373,0.91571426,t17_f5_c3,0.9999998,16.9516,0.0306,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59335.24586809985,1581245865815015015,1,1581245865815,20.137634,1,1581,2.1777833,17.596424,17.5739,0.0579196,0.0337,173.6905497,42.9653415,0.9514286,t17_f5_c3,0.99999815,17.5611,0.0412,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59338.25956019992,1584259565815015015,2,1584259565815,20.542084,1,1584,2.2425067,17.047289,17.0722,0.041358862,0.0212,173.6905617,42.9653762,0.93285716,t17_f5_c3,0.9999999,17.0534,0.0252,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59338.30185189983,1584301855815015013,1,1584301855815,20.38857,1,1584,2.1144123,17.65778,17.6429,0.053969417,0.0303,173.6905721,42.9653497,0.95,t17_f5_c3,0.99999714,17.6313,0.0368,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59340.21876160009,1586218765815015015,1,1586218765815,20.895231,1,1586,2.1547492,17.74342,17.8026,0.056182295,0.0302,173.6905539,42.9653584,0.9514286,t17_f5_c3,0.999998,17.7895,0.0362,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59340.28712960007,1586287125815015008,2,1586287125815,20.550451,1,1586,2.2831151,17.072683,17.1183,0.03830231,0.0216,173.6905548,42.9653659,0.94,t17_f5_c3,0.9999969,17.1135,0.026,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59342.23980320012,1588239805815015018,1,1588239805815,20.858604,1,1588,2.1213548,17.818007,17.7861,0.05568722,0.0289,173.6905652,42.9653652,0.95428574,t17_f5_c3,0.9999993,17.7959,0.0352,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59342.260277799796,1588260275815015008,2,1588260275815,20.59927,1,1588,2.2611065,17.092949,17.1017,0.04070727,0.0207,173.6905606,42.9653704,0.9257143,t17_f5_c3,0.99999946,17.0823,0.0245,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59344.21369209979,1590213695815015013,2,1590213695815,20.695328,1,1590,2.236699,17.119865,17.1514,0.056235824,0.0209,173.6905414,42.965384,0.92285717,t17_f5_c3,0.9996275,17.1475,0.0249,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59344.259606500156,1590259605815015015,1,1590259605815,20.923079,1,1590,2.1532001,17.860386,17.844,0.057715308,0.0301,173.6905539,42.9653608,0.95714283,t17_f5_c3,0.9999988,17.8309,0.0359,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59346.30325229978,1592303255815015010,2,1592303255815,20.469816,1,1592,2.265237,17.14166,17.1019,0.055569004,0.0225,173.6905721,42.9653627,0.93,t17_f5_c3,0.9999981,17.0821,0.0268,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59346.32208329998,1592322085815015010,1,1592322085815,20.406605,1,1592,2.0570285,17.895025,17.9092,0.06387373,0.0404,173.6905947,42.9653493,0.9557143,t17_f5_c3,1.0,17.904,0.0497,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59348.199513900094,1594199515815015015,2,1594199515815,20.65464,1,1594,2.267617,17.18394,17.1832,0.04216999,0.0219,173.6905499,42.965375,0.94142854,t17_f5_c3,0.9999998,17.1583,0.0259,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59348.199513900094,1594199515815025015,2,1594199515815,20.6546,1,1594,2.26762,17.1839,17.1832,0.04217,0.0219,173.6905499,42.965375,0.941429,t17_f5_c3,,17.1583,0.0259,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59348.24497690005,1594244975815015013,1,1594244975815,20.856972,1,1594,2.1161606,17.942389,17.9466,0.05794089,0.0351,173.6905665,42.9653681,0.95714283,t17_f5_c3,1.0,17.8918,0.0408,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59350.2020717999,1596202075815015021,1,1596202075815,20.430815,1,1596,2.014328,18.028713,18.0006,0.071470365,0.0373,173.6906128,42.9653459,0.8642857,t17_f5_c3,0.9998858,17.9518,0.0437,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59350.24268520018,1596242685815015014,2,1596242685815,19.983204,1,1596,2.309057,17.176512,17.1936,0.05050496,0.0243,173.6905701,42.9653467,0.6742857,t17_f5_c3,0.99986565,17.1124,0.0276,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59354.2198032001,1600219805815015010,2,1600219805815,19.614773,1,1600,2.2885034,17.214378,17.2397,0.060209434,0.0333,173.6905777,42.9653518,0.71,t17_f5_c3,0.9999577,17.1873,0.0398,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59356.260590299964,1602260595815015006,2,1602260595815,19.794697,1,1602,2.246014,17.232185,17.2693,0.04237691,0.0403,173.6905657,42.9653703,0.94857144,t17_f5_c3,1.0,17.2747,0.051,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59359.22059029993,1605220595815015002,2,1605220595815,19.686907,1,1605,2.2590778,17.271051,17.2853,0.05033625,0.047,173.6905608,42.9653681,0.94285715,t17_f5_c3,0.99999994,17.3468,0.0629,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59359.2660069,1605266005815015008,1,1605266005815,19.422714,1,1605,2.1254988,18.257244,18.3151,0.08815485,0.1453,173.6905747,42.9653278,0.9071429,t17_f5_c3,0.9999875,18.4391,0.2082,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59362.18693289999,1608186935815015011,1,1608186935815,20.77946,1,1608,2.1434796,18.293718,18.2939,0.06229433,0.0493,173.6905582,42.965359,0.9514286,t17_f5_c3,0.9999999,18.2977,0.0611,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59362.244363400154,1608244365815015013,2,1608244365815,20.036146,1,1608,2.2520819,17.339417,17.3502,0.05124648,0.0387,173.6905488,42.9653755,0.9342857,t17_f5_c3,0.9999998,17.3332,0.0478,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59365.19707180001,1611197075815015013,1,1611197075815,20.668182,1,1611,2.0995831,18.355928,18.3924,0.06652498,0.0554,173.6905764,42.9653551,0.9614286,t17_f5_c3,0.9999999,18.3888,0.0683,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59367.19874999998,1613198755815015010,2,1613198755815,20.18606,1,1613,2.2627482,17.409267,17.4222,0.04621245,0.0386,173.690569,42.9653636,0.9342857,t17_f5_c3,0.9999956,17.3844,0.0464,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59367.24185189977,1613241855815015015,1,1613241855815,20.613611,1,1613,2.0994966,18.423206,18.4758,0.07793107,0.0647,173.6905768,42.9653536,0.9614286,t17_f5_c3,0.9999881,18.4357,0.0775,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59369.20100690005,1615201005815015012,2,1615201005815,20.556343,1,1615,2.2611542,17.478327,17.4761,0.05042461,0.0292,173.6905714,42.9653651,0.9457143,t17_f5_c3,1.0,17.4707,0.0354,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59369.216874999925,1615216875815015011,1,1615216875815,20.79562,1,1615,2.170277,18.550814,18.545,0.07795143,0.0609,173.6905439,42.9653737,0.95714283,t17_f5_c3,1.0,18.5008,0.0722,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59371.21937499987,1617219375815015009,2,1617219375815,20.450344,1,1617,2.2631369,17.54065,17.5858,0.057021458,0.0353,173.6905548,42.9653724,0.92142856,t17_f5_c3,0.9999995,17.5711,0.0429,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59373.224363400135,1619224365815015011,2,1619224365815,20.326294,1,1619,2.2532058,17.624207,17.6048,0.060746517,0.0329,173.6905797,42.9653623,0.93142855,t17_f5_c3,0.9999999,17.589,0.0396,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59375.21804400021,1621218045815015005,2,1621218045815,20.331911,1,1621,2.2221446,17.681086,17.7093,0.054831453,0.0403,173.690565,42.9653795,0.94714284,t17_f5_c3,0.99999946,17.703,0.0496,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59375.264895800035,1621264895815015018,1,1621264895815,20.080906,1,1621,2.1149144,18.837116,18.7995,0.09930471,0.1052,173.6905787,42.965328,0.94142854,t17_f5_c3,0.9999963,18.8254,0.1358,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59377.21616900014,1623216165815015008,2,1623216165815,20.300207,1,1623,2.2708507,17.790943,17.7625,0.056069408,0.0427,173.6905536,42.965372,0.9557143,t17_f5_c3,1.0,17.7485,0.0522,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59377.32348380005,1623323485815015004,1,1623323485815,19.744308,1,1623,1.9704934,18.987947,18.9702,0.16252713,0.1786,173.6906408,42.9653147,0.80285716,t17_f5_c3,0.99999225,18.851,0.2038,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59379.19528939994,1625195285815015011,1,1625195285815,20.634417,1,1625,2.1718495,19.133627,19.143,0.10387615,0.1159,173.6905548,42.9653325,0.9557143,t17_f5_c3,0.9999995,19.1333,0.1438,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59379.21662040008,1625216625815015004,2,1625216625815,20.35905,1,1625,2.29947,17.948757,17.8797,0.055428807,0.0488,173.6905357,42.9653658,0.95857143,t17_f5_c3,0.99999285,17.9001,0.0618,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59382.19277779991,1628192775815015002,2,1628192775815,19.419756,1,1628,2.283871,18.267256,18.088,0.104511365,0.1318,173.6905379,42.9653717,0.7885714,t17_f5_c3,0.9999957,18.0477,0.1619,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59382.21917819977,1628219175815015004,1,1628219175815,19.1504,1,1628,1.87589,19.1807,19.271,0.283192,0.4114,173.6906919,42.965289,0.684286,t17_f5_c3,,19.2766,0.5297,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59384.20200229995,1630202005815015004,2,1630202005815,19.552803,1,1630,2.1970813,18.330042,18.3785,0.0810066,0.1479,173.6905434,42.9653962,0.9357143,t17_f5_c3,0.9999999,18.3834,0.1892,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59386.197233799845,1632197235815015004,2,1632197235815,19.599052,1,1632,2.1993291,18.419872,18.3072,0.08984459,0.1192,173.6905663,42.9653852,0.9628571,t17_f5_c3,0.9999999,18.3268,0.1545,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59391.26324070012,1637263245815015005,2,1637263245815,19.214504,1,1637,2.2610972,18.560863,18.7408,0.12623057,0.2302,173.6905206,42.9653852,0.9114286,t17_f5_c3,0.99999905,18.9104,0.3439,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,60086.17321760021,2332173215815010002,2,2332173215815,19.452934,-1,2332,0.087377325,18.63036,19.2476,0.11445924,0.3834,173.6905145,42.9653708,0.83428574,t17_f5_c3,0.9999999,19.2531,0.4916,1000714130258.0,True,True,False,1.2.0,0.0,18.322535,100.0,0.0862027,ZTF21aaqugxm
ztf,60086.219826399814,2332219825815010002,1,2332219825815,20.726086,-1,2332,0.115961306,19.777388,19.7545,0.115049966,0.189,173.690526,42.9653063,0.94142854,t17_f5_c3,0.9999978,19.7745,0.2411,1000714130158.0,True,True,False,1.2.0,0.0,19.326286,100.0,0.07593574,ZTF21aaqugxm
