tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60383.37065970013,2629370653215015006,1,2629370653215,19.488768,1,2629,2.0793486,18.49511,18.5876,0.15348539,0.1159,216.5648978,-15.6229121,0.70857143,t17_f5_c3,0.9948253,18.591,0.1478,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60390.43260420021,2636432603215015014,2,2636432603215,19.880611,1,2636,1.6844609,18.026693,18.0776,0.07347779,0.0783,216.5649461,-15.6228823,0.94857144,t17_f5_c3,0.9937995,18.1477,0.1061,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60390.46120369993,2636461203215015006,1,2636461203215,19.596594,1,2636,2.2108746,18.657349,18.7509,0.11405835,0.1618,216.5649898,-15.6229041,0.9128571,t17_f5_c3,0.99296427,18.7636,0.2093,324120132,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60404.33715280006,2650337153215015013,2,2650337153215,19.964924,1,2650,1.5861217,18.203503,18.1835,0.08213639,0.0625,216.5649612,-15.6229142,0.8414286,t17_f5_c3,0.9538969,18.1973,0.08,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60408.37473380007,2654374733215015019,2,2654374733215,20.251787,1,2654,1.663127,18.227522,18.1866,0.0762818,0.0637,216.5649681,-15.6228915,0.9242857,t17_f5_c3,0.4512158,18.2433,0.0845,324120232,True,False,False,23.12.x,0.0,ZTF24aaekaby
ztf,60413.33637729986,2659336373215015015,1,2659336373215,20.443674,1,2659,2.1044204,19.307611,19.1736,0.12179395,0.1202,216.5649196,-15.6229105,0.86,t17_f5_c3,0.33882678,19.1648,0.1504,324120132,True,False,True,24.4.1,0.0,ZTF24aaekaby
ztf,60413.39715280011,2659397153215015013,2,2659397153215,20.334835,1,2659,1.6801063,18.458633,18.3854,0.07326971,0.0649,216.5649625,-15.6228876,0.94142854,t17_f5_c3,0.9737926,18.4469,0.0861,324120232,True,False,False,24.4.1,0.0,ZTF24aaekaby
ztf,60417.357453700155,2663357453215015014,2,2663357453215,19.963634,1,2663,1.7129841,18.709078,18.7051,0.09946919,0.1235,216.5649855,-15.622881,0.91,t17_f5_c3,0.95326537,18.8484,0.1793,324120232,True,False,False,24.4.1,0.0,ZTF24aaekaby
ztf,60417.399432899896,2663399433215015010,1,2663399433215,19.72881,1,2663,1.9285003,19.637669,19.3667,0.21159053,0.2393,216.5649126,-15.6229609,0.6942857,t17_f5_c3,0.6864614,19.2754,0.2813,324120132,True,False,True,24.4.1,0.0,ZTF24aaekaby
ztf,60419.270590300206,2665270593215015011,2,2665270593215,19.818398,1,2665,1.7194809,18.771038,18.8181,0.11290614,0.1632,216.5649711,-15.6228781,0.9185714,t17_f5_c3,0.9844016,18.6999,0.1869,324120232,True,False,False,24.4.1,0.0,ZTF24aaekaby
ztf,60421.381504599936,2667381503215015013,2,2667381503215,19.342606,1,2667,1.4791942,19.153383,19.1191,0.19566853,0.3306,216.5649933,-15.6229552,0.73714286,t17_f5_c3,0.97970176,19.1962,0.4554,324120232,True,False,False,24.4.1,0.0,ZTF24aaekaby
ztf,60430.38053240022,2676380533215025029,2,2676380533215,20.00635,1,2676,1.6558233,19.962624,19.689,0.21064948,0.2996,216.5649966,-15.6229034,0.70857143,t17_f5_c3,0.89452493,19.9474,0.4854,324120232,True,False,False,24.4.1,0.0,ZTF24aaekaby
